psychedelics,DRUG
increase gene expression,OUTCOME
BDNF,NEURAL
immediate-early genes,NEURAL
psychedelics,DRUG
promote structural and functional neural plasticity,OUTCOME
psychedelics,DRUG
structural and functional changes,OUTCOME
psychedelics,DRUG
changes in neuronal structure,OUTCOME
DOI,DRUG
transiently increasing the size of dendritic spines on cortical neurons,OUTCOME
DOI,DRUG
promoted neurite extension,OUTCOME
cell line of neuronal lineage,NEURAL
DOI,DRUG
amphetamine,DRUG
ability to change neuronal structure,OUTCOME
amphetamines,DRUG
DOI,DRUG
psychedelics,DRUG
ergoline,DRUG
tryptamine,DRUG
iboga classes,DRUG
compounds,DRUG
structural plasticity,OUTCOME
D-amphetamine,DRUG
increase the complexity of cortical dendritic arbors in culture,OUTCOME
morphological changes,OUTCOME
monoamine neurotransmission,NEURAL
ketamine,DRUG
structural and functional plasticity,OUTCOME
ketamine,DRUG
N-methyl-D-aspartate (NMDA),DRUG
GLYX-13,NEURAL
mGlu2/3 antagonist,NEURAL
LY341495,NEURAL
TrkB agonist,NEURAL
"7,8-DHF",NEURAL
muscarinic receptor antagonist,NEURAL
scopolamine,DRUG
hallucinogens,DRUG
tryptamine,DRUG
amphetamine,DRUG
ergoline,DRUG
iboga,DRUG
compounds,DRUG
MDMA,DRUG
LSD,DRUG
ketamine,DRUG
plasticity-promoting properties,OUTCOME
psychedelics,DRUG
entactogens,DRUG
LSD,DRUG
slow off kinetics,OUTCOME
psychoplastogenic effects,OUTCOME
psychedelics,DRUG
invertebrate,DRUG
psychedelics,DRUG
brain,NEURAL
neuritogenesis,NEURAL
spinogenesis,NEURAL
synaptogenesis assays,OUTCOME
psychoplastogens and,DRUG
fast-acting antidepressants,DRUG
structural plasticity,OUTCOME
neurons,NEURAL
psychedelics,DRUG
brain,NEURAL
compounds,DRUG
psychedelic-induced plasticity,OUTCOME
psychedelics,DRUG
promote changes in the density of dendritic spines,OUTCOME
psychedelics,DRUG
increase the density of dendritic spines on cortical neurons,OUTCOME
compounds,DRUG
DMT,DRUG
cortical neuron spine density,NEURAL
structural plasticity,OUTCOME
functional effects,OUTCOME
spontaneous EPSCs,NEURAL
ketamine,DRUG
compounds,DRUG
compounds,DRUG
compounds,DRUG
increase spine density and neuronal excitability in the cortex,OUTCOME
compounds,DRUG
behavioral effects,OUTCOME
ketamine,DRUG
DMT,DRUG
promotes fear extinction learning,OUTCOME
antidepressant effects,OUTCOME
ayahuasca,DRUG
DMT,DRUG
potent antidepressant effects,OUTCOME
psychedelics,DRUG
ketamine,DRUG
ketamine,DRUG
psychedelics,DRUG
NMDA,NEURAL
5-HT2A receptors,NEURAL
ketamine,DRUG
psychedelics,DRUG
NMDA,DRUG
5-HT2A receptors,NEURAL
similar downstream effects on structural plasticity,OUTCOME
ketamine,DRUG
psychedelics,DRUG
compounds,DRUG
psychedelics,DRUG
TrkB,NEURAL
5-HT2A receptors,NEURAL
psychedelics,DRUG
safety concerns,OUTCOME
psychedelics,DRUG
psychedelics,DRUG
profound perceptual disturbances,OUTCOME
non-hallucinogenic analogs,DRUG
promoting plasticity,OUTCOME
PFC,NEURAL
neuropsychiatric diseases,HEALTH
subjective effects,SUBJECTIVE
psychedelics,DRUG
compounds,DRUG
therapeutic effects,OUTCOME
psychoplastogenic properties,OUTCOME
psychedelics,DRUG
therapeutic potential,OUTCOME
ketamine,DRUG
psychedelics,DRUG
promoting the growth of both neurites and dendritic spines,OUTCOME
ketamine,DRUG
serotonergic psychedelics,DRUG
antidepressant and anxiolytic effects,OUTCOME
molecules,NEURAL
structural and functional plasticity,OUTCOME
prefrontal cortical neurons,NEURAL
plasticity-promoting properties,OUTCOME
psychedelics,DRUG
TrkB,NEURAL
mTOR,NEURAL
5-HT2A signaling,NEURAL
fast-acting antidepressants,ANTIDEPRESSANT_DRUG
anxiolytics,ANTIDEPRESSANT_DRUG
psychedelics,DRUG
neurotherapeutics,DRUG
efficacy and safety profiles,OUTCOME
psilocybin,DRUG
treatment-resistant depression,HEALTH
psilocybin,DRUG
depressive and anxiety symptoms,HEALTH
fast and sustained response,OUTCOME
placebo response,OUTCOME
efficacy,OUTCOME
major depressive disorder,HEALTH
psilocybin,DRUG
psilocybin,DRUG
depression,HEALTH
anxiety,HEALTH
cancer,HEALTH
consistent safety and efficacy outcomes,OUTCOME
major depressive disorder,HEALTH
psilocybin,DRUG
major depressive disorder,HEALTH
psychedelic-induced 5-HT2AR signalling,OUTCOME
plasticity,OUTCOME
cognitive biases being revised,OUTCOME
insightfulness,SUBJECTIVE
enduring reductions in depressive symptoms,OUTCOME
psychedelic,DRUG
psychedelic,DRUG
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
psychedelics,DRUG
cost-effectiveness,OUTCOME
psilocybin,DRUG
psychedelic,DRUG
psychedelics,DRUG
psilocybin,DRUG
depression,HEALTH
outcomes,OUTCOME
efficacy,OUTCOME
psilocybin,DRUG
low toxicity,OUTCOME
favourable side effect profile,OUTCOME
rapid and enduring antidepressant action,OUTCOME
major depression,HEALTH
therapeutic actions,OUTCOME
SSRIs,ANTIDEPRESSANT_DRUG
short-lived,OUTCOME
ketamine,DRUG
psychedelics,DRUG
treatment-resistant depression,HEALTH
depression,HEALTH
psilocybin,DRUG
treatment-resistant depression,HEALTH
safety and efficacy outcomes,OUTCOME
psychological and pharmacological variables,OUTCOME
ayahuasca,DRUG
rapid and sustained antidepressive effects,OUTCOME
Ayahuasca,DRUG
increased blood perfusion,OUTCOME
nucleus accumbens,NEURAL
insula,NEURAL
subgenual area,NEURAL
brain,NEURAL
Depression,HEALTH
drug effects,OUTCOME
depressed mood,HEALTH
sadness,HEALTH
anxiety,HEALTH
feelings of guilt,OUTCOME
suicidal ideation,OUTCOME
difficulties at work/activities,OUTCOME
pessimistic thinking,OUTCOME
difficulty concentrating,OUTCOME
emotional withdrawal,OUTCOME
blunted affect,OUTCOME
Thinking Disorder,OUTCOME
Ayahuasca,DRUG
increased psychoactivity,OUTCOME
ayahuasca,DRUG
psychoactive effects,OUTCOME
DMT,DRUG
ayahuasca,DRUG
maniac-like effects,OUTCOME
bipolar disorder,HEALTH
mania,OUTCOME
hypomania,OUTCOME
Ayahuasca,DRUG
bipolar disorders,HEALTH
bipolar disorder,HEALTH
manic episode,OUTCOME
ayahuasca,DRUG
Increased blood perfusion,OUTCOME
nucleus accumbens,NEURAL
insula,NEURAL
ayahuasca,DRUG
Hypoactivation of these brain regions,OUTCOME
depression,HEALTH
increased activation,OUTCOME
antidepressive effects.13–17,OUTCOME
ayahuasca,DRUG
increased blood perfusion,OUTCOME
insula,NEURAL
subgenual area,NEURAL
nucleus accumbens.3,NEURAL
depressive patients,HEALTH
antidepressant effects,OUTCOME
ayahuasca,DRUG
DMT,DRUG
5-HT1A/2A/2C receptors,NEURAL
"anxiolytic and antidepressive effects.18,19",OUTCOME
DMT,DRUG
5-HT1A/2A/2C receptor agonists,NEURAL
psilocybin,DRUG
LSD,DRUG
increases in positive mood,OUTCOME
default mode network,NEURAL
(DMN),NEURAL
brain,NEURAL
observed effects,OUTCOME
Rumination,OUTCOME
DMN,NEURAL
ayahuasca25,DRUG
psilocybin26,DRUG
hallucinogens,DRUG
"reduce excessive attention to repetitive and pathological thoughts.1,25,26",OUTCOME
decreases in brain blood flow,OUTCOME
phasic or short-term decreases in blood flow,OUTCOME
rebound effects,OUTCOME
longer-term changes,OUTCOME
Ayahuasca,DRUG
cardiovascular effects,OUTCOME
ayahuasca,DRUG
vomiting,OUTCOME
adverse effect,OUTCOME
vomiting,OUTCOME
discomfort,OUTCOME
ayahuasca,DRUG
psychoactive effects,OUTCOME
dysphoric effects,OUTCOME
ayahuasca,DRUG
ayahuasca,DRUG
ayahuasca,DRUG
ritual context,SUBJECTIVE
therapeutic outcomes,OUTCOME
ketamine,DRUG
antidepressant drug,ANTIDEPRESSANT_DRUG
ketamine,DRUG
depression,HEALTH
Ketamine,DRUG
ketamine,DRUG
short-lasting,OUTCOME
ketamine,DRUG
antidepressant effects,OUTCOME
ketamine,DRUG
antidepressant effects,OUTCOME
ketamine,DRUG
pharmacological effects,OUTCOME
ketamine,DRUG
antidepressant effects,OUTCOME
ketamine,DRUG
antidepressant-like effects,OUTCOME
antidepressant activity,OUTCOME
depression,HEALTH
ketamine,DRUG
immediate effects on many behavioral tests,OUTCOME
antidepressants,ANTIDEPRESSANT_DRUG
protracted effects,OUTCOME
ketamine,DRUG
antidepressants,ANTIDEPRESSANT_DRUG
protracted effects,OUTCOME
ketamine,DRUG
antidepressants,ANTIDEPRESSANT_DRUG
ketamine,DRUG
ketamine,DRUG
ketamine,DRUG
stress,DRUG
antidepressant-like effects,OUTCOME
ketamine,DRUG
ketamine,DRUG
protracted benefits,OUTCOME
ketamine,DRUG
stress,HEALTH
depression,HEALTH
anxiety,HEALTH
ketamine,DRUG
ketamine,DRUG
antidepressant effects,OUTCOME
ketamine,DRUG
ketamine,DRUG
ketamine,DRUG
comparable bioavailability across species,OUTCOME
ketamine,DRUG
ketamine,DRUG
ketamine,DRUG
protracted behavioral effects,OUTCOME
protracted changes,OUTCOME
rapid and sustained molecular alterations,OUTCOME
ketamine,DRUG
benzethonium chloride,DRUG
BCl,DRUG
ketamine,DRUG
BCl,DRUG
ketamine,DRUG
muscarinic and α7-nicotinic acetylcholine receptors,NEURAL
BCl,DRUG
ketamine-induced modulation of the cholinergic system,OUTCOME
antidepressant-like response,OUTCOME
ketamine,DRUG
ketamine,DRUG
ketamine,DRUG
NMDA receptors,NEURAL
AMPA receptors,NEURAL
antidepressant response,OUTCOME
long-term consequences,OUTCOME
ketamine,DRUG
protracted antidepressant-like effects,OUTCOME
increased synaptic plasticity,NEURAL
neuronal survival,NEURAL
ketamine,DRUG
protracted behavioral effects,OUTCOME
depression,HEALTH
Akt,NEURAL
ERK,NEURAL
antidepressant effects,OUTCOME
ketamine,DRUG
mTOR,NEURAL
synaptic plasticity,NEURAL
TRD,HEALTH
ketamine,DRUG
TRD,HEALTH
psilocybin,DRUG
OBN,NEURAL
mystical-type experience,SUBJECTIVE
low DED,OUTCOME
anxiety,HEALTH
positive long-term clinical outcomes,OUTCOME
psilocybin,DRUG
TRD,HEALTH
psychedelic-induced peak,SUBJECTIVE
mystical-type experiences,SUBJECTIVE
long-term outcomes,OUTCOME
OBN,NEURAL
clinical outcomes,OUTCOME
altered visual and auditory perception,OUTCOME
psychedelic,DRUG
mind-revealing,SUBJECTIVE
hallucinogen,DRUG
therapeutic effects,OUTCOME
psilocybin,DRUG
anxiety,HEALTH
impaired cognition,SUBJECTIVE
less positive clinical outcomes,OUTCOME
OBN,NEURAL
mystical-type experience,SUBJECTIVE
long-term positive clinical outcomes,OUTCOME
psychedelic,DRUG
long-term outcomes,OUTCOME
emotional insight,OUTCOME
catharsis,DRUG
priming and suggestibility,OUTCOME
reliving of trauma,OUTCOME
insights about the self and relationships,OUTCOME
relationship to music heard,OUTCOME
success at “letting go”,OUTCOME
quality of therapeutic relationship,OUTCOME
closure,OUTCOME
ego,SUBJECTIVE
repression,SUBJECTIVE
psychedelic,DRUG
psychedelics,DRUG
psychedelics contributions,OUTCOME
subjective (Nour,OUTCOME
mystical-type experience,SUBJECTIVE
explaining away,OUTCOME
reducing down,OUTCOME
DED,DRUG
clinical outcome,OUTCOME
worsening of clinical symptoms,OUTCOME
OBN,NEURAL
clinical change,OUTCOME
anxiety,HEALTH
relinquishing psychological resistance,OUTCOME
anxiety,HEALTH
psychological struggle,OUTCOME
DED,NEURAL
OBN,NEURAL
overcoming of psychological resistance,OUTCOME
emotional breakthrough,OUTCOME
insight,SUBJECTIVE
mystical-type/peak experiences,SUBJECTIVE
mystical-type,SUBJECTIVE
loss of self,SUBJECTIVE
ego-dissolution,SUBJECTIVE
ego-dissolution,SUBJECTIVE
long-term outcomes,OUTCOME
negative outcomes,OUTCOME
"successful resolution of conflict,",OUTCOME
insight,SUBJECTIVE
failure to breakthrough perpetuates suffering,OUTCOME
resolution of psychological conflict,OUTCOME
emotional breakthrough,OUTCOME
mystical-type,SUBJECTIVE
mystical-type,SUBJECTIVE
peak experience,HEALTH
underlying neural substrates,NEURAL
SSRIs,ANTIDEPRESSANT_DRUG
cognitive (re)appraisal (,OUTCOME
therapeutic efficacy,OUTCOME
SSRIs,ANTIDEPRESSANT_DRUG
psychedelic drugs,DRUG
serotonin system,NEURAL
SSRIs,ANTIDEPRESSANT_DRUG
SSRIs,ANTIDEPRESSANT_DRUG
5-HT2A receptor,NEURAL
5-HT2A receptor,NEURAL
psychedelics,DRUG
phenotypic expression of 5-HT2AR genotypes,OUTCOME
enhanced sensitivity to context,OUTCOME
5-HT2A receptor signaling,NEURAL
brain systems,NEURAL
increased cortical entropy,OUTCOME
psychedelic state,SUBJECTIVE
subjective experiences,SUBJECTIVE
ego-dissolution,SUBJECTIVE
mystical-type experience,SUBJECTIVE
longer-term trait changes,OUTCOME
increased “openness,OUTCOME
increased brain entropy,OUTCOME
psychedelics,DRUG
brain,NEURAL
enhanced sensitivity to perturbation,OUTCOME
psychedelic state,SUBJECTIVE
OBN,NEURAL
mystical-type or peak experiences,SUBJECTIVE
OBN,NEURAL
mystical-type,SUBJECTIVE
OBN,NEURAL
mystical-type,SUBJECTIVE
treatment success,OUTCOME
mystical-type,SUBJECTIVE
longer-term impact on the mind and,OUTCOME
brain,NEURAL
mystical-type experience,SUBJECTIVE
mystical-type experience,SUBJECTIVE
"substantial positive impact on medicine, education and society",OUTCOME
mystical-type experience,SUBJECTIVE
OBN,NEURAL
mystical-type experience,SUBJECTIVE
low DED,OUTCOME
anxiety,HEALTH
psilocybin,DRUG
clinical outcomes,OUTCOME
psilocybin,DRUG
TRD,HEALTH
psilocybin,DRUG
OBN,NEURAL
reduced depressive symptoms,OUTCOME
psychedelic,DRUG
long-term outcomes,OUTCOME
psychedelic,DRUG
therapeutic success,OUTCOME
post-acute brain effects,OUTCOME
serotonergic psychedelics,DRUG
changes in brain activity,OUTCOME
psychedelic,DRUG
psychedelic state,SUBJECTIVE
psychedelic state,SUBJECTIVE
"modular disintegration14,15,28",OUTCOME
"global integration14,19,29",OUTCOME
modular (re)integration and,OUTCOME
minimal effects on global integration,OUTCOME
psilocybin,DRUG
depression,HEALTH
psychedelic state,SUBJECTIVE
decreased CBF,OUTCOME
temporal lobes,NEURAL
amygdala,NEURAL
Decreased absolute CBF,OUTCOME
psilocybin30,DRUG
increased CBF and metabolism,OUTCOME
LSD14,DRUG
psilocybin31,DRUG
ayahuasca,DRUG
default-mode network,NEURAL
psychiatric disorders33,HEALTH
decreased DMN functional integrity,OUTCOME
psilocybin15,DRUG
LSD14,DRUG
ayahuasca28,DRUG
increased DMN integrity,OUTCOME
psilocybin,DRUG
vmPFC,NEURAL
sgACC,NEURAL
DMN integrity,OUTCOME
depressed mood,HEALTH
"depressive rumination34,36",HEALTH
increased DMN integrity,OUTCOME
psilocybin,DRUG
increases in within-DMN RSFC,OUTCOME
sgACC-PCC RSFC,NEURAL
symptom improvements,OUTCOME
vmPFC-ilPC RSFC,NEURAL
elevated within-DMN RSFC,OUTCOME
depression,HEALTH
precuneus-DMN RSFC39,NEURAL
precuneus-DMN RSFC,NEURAL
depression,HEALTH
autobiographical memory deficits40,OUTCOME
PCC-dmPFC,NEURAL
PCC-ilPC RSFC,NEURAL
first-episode depressed patients,HEALTH
increased within-DMN RSFC,OUTCOME
psilocybin,DRUG
increased vmPFC-bilateral ilPC RSFC,OUTCOME
treatment response,OUTCOME
antidepressant action,OUTCOME
ECT,ANTIDEPRESSANT_DRUG
psilocybin39,DRUG
DMN integrity,NEURAL
increased (or normalised) post-acutely,OUTCOME
reset’ mechanism,OUTCOME
modular disintegration,NEURAL
DMN,NEURAL
re-integration,OUTCOME
resumption of normal functioning,OUTCOME
depression,HEALTH
"increased thalamic34,42 and",OUTCOME
sgACC metabolism,OUTCOME
post-treatment changes in thalamic or sgACC CBF,OUTCOME
psilocybin,DRUG
decreased CBF,OUTCOME
temporal cortex,NEURAL
medial temporal lobe,NEURAL
amygdala,NEURAL
elevated resting-state amygdala CBF,OUTCOME
metabolism in,ANTIDEPRESSANT_DRUG
"mood disorders25,43,44",HEALTH
reduction in amygdala CBF,OUTCOME
amygdala,NEURAL
remediation effect,OUTCOME
increase in CBF,OUTCOME
ictal’ state,SUBJECTIVE
amygdala45,NEURAL
decreased CBF,OUTCOME
increased CBF,OUTCOME
ayahuasca32,DRUG
LSD15,DRUG
increased glucose metabolism,OUTCOME
psilocybin15,DRUG
increases in CBF,OUTCOME
psilocybin,DRUG
increases in brain absolute CBF30,OUTCOME
psilocybin,DRUG
depression,HEALTH
BOLD RSFC,OUTCOME
RSFC,NEURAL
EEG,NEURAL
decrease in RSFC between,OUTCOME
parahippocampus and,NEURAL
PFC,NEURAL
vmPFC-ilPC RSFC,NEURAL
treatment response,OUTCOME
mystical-type’ experiences,SUBJECTIVE
psilocybin,DRUG
parahippocampal RSFC,NEURAL
PH-PCC RSFC,NEURAL
parahippocampal-PFC RSFC,NEURAL
depression46,HEALTH
Prefrontal-limbic circuitry,NEURAL
suppression of affective responsiveness48,OUTCOME
lower resting-state amygdala-vmPFC RSFC,OUTCOME
amygdala,NEURAL
anxiety,HEALTH
citalopram,ANTIDEPRESSANT_DRUG
reduce amygdala-vmPFC50,OUTCOME
dorso-medial PFC-left hippocampal RSFC51,NEURAL
changes in resting-state brain blood flow,OUTCOME
functional connectivity,OUTCOME
psilocybin,DRUG
treatment-resistant depression,HEALTH
Decreased blood flow,OUTCOME
Increased within-DMN RSFC,OUTCOME
increases in RSFC between,OUTCOME
vmPFC,NEURAL
bilateral ilPC nodes,OUTCOME
DMN,NEURAL
treatment-response,OUTCOME
decreased PH-PFC RSFC,OUTCOME
treatment-response,OUTCOME
peak,DRUG
mystical’ experience,SUBJECTIVE
psilocybin,DRUG
RSN,NEURAL
psilocybin,DRUG
psilocybin,DRUG
psilocybin,DRUG
magic mushrooms,DRUG
psychedelics,DRUG
neuropsychiatric disorders,HEALTH
depression,HEALTH
psychological suffering,OUTCOME
psilocybin,DRUG
psilocybin,DRUG
biases emotional processing,OUTCOME
psilocybin,DRUG
enhanced positive mood states,OUTCOME
decreased recognition of negative facial expression,OUTCOME
increased behavior toward positive relative to negative cues,OUTCOME
psilocybin,DRUG
5-HT2A receptors,NEURAL
mood and attenuating the recognition of negative facial expression,OUTCOME
5-HT2A antagonist,NEURAL
ketanserin,ANTIDEPRESSANT_DRUG
psilocybin,DRUG
Psilocybin,DRUG
mood states,OUTCOME
increase in the positive affect but not negative affect,OUTCOME
anxiety,HEALTH
strong effects,OUTCOME
psilocybin,DRUG
mood effects,OUTCOME
serotonergic tone,NEURAL
tryptophan depletion,NEURAL
SSRI,ANTIDEPRESSANT_DRUG
5-HT subreceptors,NEURAL
mood,OUTCOME
5-HT2A antagonist,NEURAL
ketanserin,DRUG
mood-enhancing effects,OUTCOME
psilocybin,DRUG
5-HT2A receptors,NEURAL
of 5-HT1A or 5-HT2C receptors,NEURAL
psilocybin,DRUG
mood effects,OUTCOME
psilocybin,DRUG
ketanserin,DRUG
5-HT1A receptors,NEURAL
5-HT2A,NEURAL
5-HT2C receptors,NEURAL
Mental Health,HEALTH
serotonin 2B/5-HT2C agonist,NEURAL
anxiety,HEALTH
psilocybin,DRUG
mood effects,OUTCOME
psychological effects,OUTCOME
psilocybin,DRUG
Serotonin 2A receptors,NEURAL
ketanserin,DRUG
psilocybin,DRUG
eye,NEURAL
serotonin,NEURAL
5-HT2A receptors,NEURAL
facial recognition,OUTCOME
attenuated recognition of negative facial expression,OUTCOME
MDMA,DRUG
SSRIs,ANTIDEPRESSANT_DRUG
MDMA,DRUG
5-HT2A receptors,NEURAL
SSRI,ANTIDEPRESSANT_DRUG
changes 5-HT2A receptor density,OUTCOME
go/nogo task,OUTCOME
